subject,block_type,metric,k,neighbour_consistency,null_mean,null_std,p_perm,label_neighbour_consistency,accuracy
2242025001,imagined_sentence,pearson_raw,10,0.5209176788124157,0.513697705802969,0.016887897753997735,0.3093812375249501,0.5138794854434665,0.5133333333333333
2262025001,imagined_sentence,pearson_raw,10,0.5182186234817814,0.498255060728745,0.01585649931882969,0.10578842315369262,0.47940580688723833,0.5
3032025001,imagined_sentence,pearson_raw,10,0.5057393652937204,0.5058771100607697,0.016647663604658212,0.5269461077844312,0.4962962962962963,0.4666666666666667
3032025002,imagined_sentence,pearson_raw,10,0.6267748478701826,0.6179864773495605,0.013932169527954544,0.27944111776447106,0.6309041835357625,0.5733333333333334
3062025001,imagined_sentence,pearson_raw,10,0.47329276538201487,0.49825152129817446,0.017017150198491295,0.936127744510978,0.5033875338753387,0.5066666666666667
3062025002,imagined_sentence,pearson_raw,10,0.5581867388362652,0.5421001353179973,0.015622898272186077,0.1437125748502994,0.5289757412398922,0.48
3102025001,imagined_sentence,pearson_raw,10,0.5138419986495611,0.5312059419311277,0.016317461941217005,0.8582834331337326,0.5332428765264586,0.48
3102025002,imagined_sentence,pearson_raw,10,0.5030384875084403,0.5053517893315328,0.01649018775257457,0.5588822355289421,0.4728629579375848,0.56
3132025001,imagined_sentence,pearson_raw,10,0.4766101694915254,0.4970766101694915,0.01628847465739967,0.9001996007984032,0.4888135593220339,0.5066666666666667
3132026002,imagined_sentence,pearson_raw,10,0.5444743935309974,0.543154986522911,0.015107874358796555,0.44510978043912175,0.5481481481481482,0.48
3172026001,imagined_sentence,pearson_raw,10,0.5287356321839081,0.5336132521974307,0.016254824942636234,0.6087824351297405,0.5498652291105122,0.5133333333333333
3192026001,imagined_sentence,pearson_raw,10,0.49527027027027026,0.49610675675675675,0.017209889955247568,0.5049900199600799,0.4847870182555781,0.49333333333333335
3202026001,imagined_sentence,pearson_raw,10,0.4911924119241192,0.49677506775067753,0.015349893490706755,0.656686626746507,0.49696151249155973,0.5
3202026002,imagined_sentence,pearson_raw,10,0.5016880486158002,0.5042444294395678,0.01595805422727531,0.5708582834331337,0.5210027100271003,0.46
3292026001,imagined_sentence,pearson_raw,10,0.5081190798376184,0.4990148849797023,0.017018626421984293,0.32335329341317365,0.4993252361673414,0.52
4032026001,imagined_sentence,pearson_raw,10,0.535230352303523,0.5231802168021681,0.015959163620311516,0.25149700598802394,0.525,0.49333333333333335
4042026001,imagined_sentence,pearson_raw,10,0.4989816700610998,0.49947318397827567,0.015887917204526935,0.5089820359281437,0.5155405405405405,0.46
4042026002,imagined_sentence,pearson_raw,10,0.5010169491525424,0.4977722033898305,0.016025033619287102,0.4231536926147705,0.4861392832995267,0.5133333333333333
4042026003,imagined_sentence,pearson_raw,10,0.4817567567567568,0.49891756756756755,0.017369670120709387,0.8343313373253493,0.5088075880758808,0.42
4062026001,imagined_sentence,pearson_raw,10,0.5242261103633916,0.4974387617765814,0.016789957627029017,0.059880239520958084,0.49865047233468285,0.52
4142026001,imagined_sentence,pearson_raw,10,0.5300878972278567,0.5648992562542258,0.015717977045166615,0.9880239520958084,0.5575757575757576,0.52
4142026002,imagined_sentence,pearson_raw,10,0.5272727272727272,0.5005818181818182,0.01652590977758275,0.05389221556886228,0.4976335361730899,0.5533333333333333
4182026001,imagined_sentence,pearson_raw,10,0.5206220419202163,0.49678296146044626,0.01778564556903264,0.08183632734530938,0.5229419703103914,0.4266666666666667
4182026002,imagined_sentence,pearson_raw,10,0.48818365968939903,0.49677920324105335,0.016599815197589074,0.688622754491018,0.5027027027027027,0.4533333333333333
4192026001,imagined_sentence,pearson_raw,10,0.5527027027027027,0.5201081081081081,0.01673126875862055,0.031936127744510975,0.5351826792963464,0.5133333333333333
4192026002,imagined_sentence,pearson_raw,10,0.5279838165879973,0.5125380984490896,0.016476956270287415,0.19161676646706588,0.5074224021592443,0.5466666666666666
2242025001,imagined_sentence,lagged_xcorr_max,10,0.5490859851049424,0.5119498984427894,0.016570445500337136,0.011976047904191617,0.5071090047393365,0.5133333333333333
2262025001,imagined_sentence,lagged_xcorr_max,10,0.4973009446693657,0.49831039136302296,0.01766116167210093,0.562874251497006,0.5063973063973064,0.5
3032025001,imagined_sentence,lagged_xcorr_max,10,0.518918918918919,0.503877027027027,0.016759336059117606,0.1936127744510978,0.50236008091706,0.4666666666666667
3032025002,imagined_sentence,lagged_xcorr_max,10,0.6230613621038436,0.6184113283884018,0.014507033040429192,0.4111776447105788,0.6347062795408508,0.5733333333333334
3062025001,imagined_sentence,lagged_xcorr_max,10,0.5050573162508429,0.5001227242076871,0.017814939179510096,0.4031936127744511,0.4800270819228165,0.5066666666666667
3062025002,imagined_sentence,lagged_xcorr_max,10,0.5542818610923803,0.5439568442346595,0.016082663698740684,0.27944111776447106,0.5428764348413234,0.48
3102025001,imagined_sentence,lagged_xcorr_max,10,0.5472972972972973,0.531572972972973,0.016137393114676817,0.15768463073852296,0.5422582826233941,0.48
3102025002,imagined_sentence,lagged_xcorr_max,10,0.5060810810810811,0.5042972972972972,0.016760439874216,0.46107784431137727,0.5111561866125761,0.56
3132025001,imagined_sentence,lagged_xcorr_max,10,0.4871621621621622,0.4956310810810811,0.01702269416127777,0.6806387225548902,0.5232323232323233,0.5066666666666667
3132026002,imagined_sentence,lagged_xcorr_max,10,0.5602165087956699,0.5427239512855209,0.01621029244993952,0.15568862275449102,0.5486486486486486,0.48
3172026001,imagined_sentence,lagged_xcorr_max,10,0.5261726716519375,0.5348293677770224,0.015585401628616114,0.7365269461077845,0.5175675675675676,0.5133333333333333
3192026001,imagined_sentence,lagged_xcorr_max,10,0.48787061994609165,0.4956752021563342,0.01609690431981051,0.7065868263473054,0.4851551956815115,0.49333333333333335
3202026001,imagined_sentence,lagged_xcorr_max,10,0.4976335361730899,0.4960473292765382,0.016279079222775297,0.4810379241516966,0.4925775978407557,0.5
3202026002,imagined_sentence,lagged_xcorr_max,10,0.5114864864864865,0.5041135135135135,0.017261791261211964,0.34530938123752497,0.5144976399190829,0.46
3292026001,imagined_sentence,lagged_xcorr_max,10,0.4932523616734143,0.4960350877192983,0.017124179677218708,0.5868263473053892,0.4796195652173913,0.52
4032026001,imagined_sentence,lagged_xcorr_max,10,0.5257104194857916,0.5250460081190799,0.016169420304639064,0.46506986027944114,0.5142276422764228,0.49333333333333335
4042026001,imagined_sentence,lagged_xcorr_max,10,0.5087837837837837,0.49937837837837834,0.015801937912241104,0.2874251497005988,0.49595687331536387,0.46
4042026002,imagined_sentence,lagged_xcorr_max,10,0.48247978436657685,0.49922641509433957,0.016416760855304566,0.846307385229541,0.5023632680621202,0.5133333333333333
4042026003,imagined_sentence,lagged_xcorr_max,10,0.49055330634278005,0.4976477732793522,0.016154046326905813,0.6866267465069861,0.5252865812542145,0.42
4062026001,imagined_sentence,lagged_xcorr_max,10,0.4898373983739837,0.49762466124661253,0.016446732880322286,0.6946107784431138,0.5003385240352065,0.52
4142026001,imagined_sentence,lagged_xcorr_max,10,0.5550303848750844,0.5647346387575962,0.015734693912639063,0.7345309381237525,0.5579661016949152,0.52
4142026002,imagined_sentence,lagged_xcorr_max,10,0.4845222072678331,0.4995168236877523,0.01642249053185595,0.8263473053892215,0.49324324324324326,0.5533333333333333
4182026001,imagined_sentence,lagged_xcorr_max,10,0.4983142279163857,0.49572757923128796,0.017100890848307633,0.4431137724550898,0.4800810263335584,0.4266666666666667
4182026002,imagined_sentence,lagged_xcorr_max,10,0.5345528455284553,0.4955216802168021,0.017676850288621853,0.021956087824351298,0.5087719298245614,0.4533333333333333
4192026001,imagined_sentence,lagged_xcorr_max,10,0.5233581584292485,0.5209817197020988,0.01635972731154642,0.437125748502994,0.5084402430790007,0.5133333333333333
4192026002,imagined_sentence,lagged_xcorr_max,10,0.5263513513513514,0.512881081081081,0.016964652806652294,0.2215568862275449,0.49224544841537426,0.5466666666666666
2242025001,imagined_sentence,envelope_corr,10,0.5037542662116041,0.5129160409556314,0.01583093822947503,0.718562874251497,0.5269905533063428,0.5133333333333333
2262025001,imagined_sentence,envelope_corr,10,0.5181451612903226,0.4975537634408602,0.015095743596688565,0.09580838323353294,0.48818365968939903,0.5
